OriginalVariableNames,Var1,Var2,Var3,Var4
Var1,2.03296664191965,3.57846739430606,3.13094425440114,4.65269574808168
Var2,2.91580367189062,2.8922966959737,1.85275990831692,3.79158166672636
Var3,3.57846739430606,4.65269574808168,1.80774434802283,2.64498723800522
Var4,3.03879090643033,3.04787015802318,2.81512428515551,2.69245423084141
Var5,1.92050574716413,3.36278126353463,2.7570751733363,2.95998787482054
Var6,2.44053316836227,3.29376944014254,2.64498723800522,2.02394611731851
Var7,3.21349443305972,3.60789943958544,2.94927359725093,3.86046841839339
Var8,2.70373981786939,3.51317930679666,3.21349443305972,3.29376944014254
Var9,1.89562057474538,3.32949584170338,3.11798648178422,2.81512428515551
Var10,4.65269574808168,3.09105754782723,1.05981021660365,2.03749593939488
Var11,2.40999960794797,4.65269574808168,1.63912579149068,2.91580367189062
Var12,2.40999960794797,2.94927359725093,1.81905758342754,2.20861029454863
Var13,2.57969497717664,4.65269574808168,3.51317930679666,2.69245423084141
Var14,1.48472664046793,2.32634787404084,3.94620413267911,2.94927359725093
Var15,3.54698822288819,2.4660581729227,0.932055178733433,4.65269574808168
Var16,2.86774295916993,3.79158166672636,4.65269574808168,3.39391839791898
Var17,3.13094425440114,3.86046841839339,2.31934337714755,2.71166834044841
Var18,3.54698822288819,3.06266379141697,1.9523928502097,3.94620413267911
Var19,1.89562057474538,3.43711949067763,3.43711949067763,2.94927359725093
Var20,3.32949584170338,3.39391839791898,2.93046758537105,3.29376944014254
Var21,3.00083762423692,4.65269574808168,-0.279420597763724,2.32634787404084
Var22,1.94895593021229,2.8922966959737,2.02394611731851,3.16796910761376
Var23,2.64498723800522,2.67035547223787,3.11798648178422,3.21349443305972
Var24,3.39391839791898,3.21349443305972,0.697511391034089,3.34642410682704
Var25,2.40013914784911,2.95998787482054,2.03118261461839,2.25255660023257
Var26,3.04787015802318,3.75242474631369,0.870608192736141,3.75242474631369
Var27,2.39235968641668,2.7570751733363,3.16796910761376,2.79913699503311
Var28,1.85275990831692,3.21349443305972,3.13094425440114,3.04787015802318
Var29,2.7570751733363,3.00083762423692,1.75443304917982,2.61972910616203
Var30,2.95998787482054,3.1294529427236,3.51317930679666,3.11798648178422
